id,title,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,release_year,production_companies_list,credits_list,quarter_q1,quarter_q2,quarter_q3,quarter_q4,release_quarter,real_budget,real_revenue,"Science Fiction, Family","Action, Comedy, Adventure, Family","Fantasy, Adventure, Comedy, Family",genre_other,original_language_en,original_language_ja,original_language_other,companies_trueskill,credits_trueskill,split_keywords,clean_keywords,duringcreditsstinger,aftercreditsstinger,sequel,anthropomorphism,friendship,cartoon,anime,animal,villain,family,superhero,dog
534313,Racetime,A spectacular sled race through the village. Frankie-Four-Eyes and his team including Sophie as the driver take on the newcomers: the mysterious and conceited Zac and his athletic cousin Charlie.,3.606,CarpeDiem Film & TV,2018-12-07,3000000.0,12000000.0,90.0,Released,,5.3,23.0,Mariloup Wolfe-Hélène Bourgeois Leclerc-Sophie Cadieux-André Sauvé-Catherine Trudeau-Aline Pinsonneault-Gildor Roy-Anne Casabonne-Nicholas Savard-L'Herbier-Sébastien Reding-Hugolin Chevrette-Esther Poulin-Ludivine Reding-Mehdi Bousaidan,,/iUlP6aUCyGh3aEEU0DmnFaJlAOg.jpg,/zFRilHeLlu3xA4IF3YgbO3JNBcp.jpg,,2018,['CarpeDiem Film & TV'],"['Mariloup Wolfe', 'Hélène Bourgeois Leclerc', 'Sophie Cadieux', 'André Sauvé', 'Catherine Trudeau', 'Aline Pinsonneault', 'Gildor Roy', 'Anne Casabonne', 'Nicholas Savard', ""L'Herbier"", 'Sébastien Reding', 'Hugolin Chevrette', 'Esther Poulin', 'Ludivine Reding', 'Mehdi Bousaidan']",0,0,0,1,Q4,3689621.5962746106,14758486.385098442,0,0,0,1,0,0,1,25.0,25.0,[],[],0,0,0,0,0,0,0,0,0,0,0,0
503314,Dragon Ball Super: Broly,Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see Goku spends all his days training to reach even greater heights. Then one day Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle with even Frieza (back from Hell) getting caught up in the mix.,29.712,Toei Animation-Fox International Productions-Shueisha-Fuji Television Network-Bandai Namco Entertainment-Toei Company-20th Century Fox-20th Century Fox Animation,2018-12-14,1000000.0,125002821.0,99.0,Released,A new adventure to become the strongest begins.,7.862,2552.0,Masako Nozawa-Aya Hisakawa-Ryou Horikawa-Toshio Furukawa-Takeshi Kusao-Ryusei Nakao-Koichi Yamadera-Masakazu Morita-Ryuuzaburou Ootomo-Katsuhisa Houki-Naoko Watanabe-Banjo Ginga-Shigeru Chiba-Tetsu Inada-Nana Mizuki-Tomokazu Sugita-Masami Kikuchi-Kimiko Saito-Yukiko Morishita-Takuya Kirimoto-Hisao Egawa-Atsuki Tani-Yohei Azakami-Takashi Matsuyama-Bin Shimada-Shin Aomori-Masaya Takatsuka-Yusuke Numata,space battle-transformation-resurrection-reboot-alien race-anime,/f03YksE4NggUjG75toz4H1YAGRf.jpg,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,303857-126963-39101-24752-39108-39323-39103-39104-44251-39100-39106-39105-39102-34433-39324-39107-120475-28609-415193-89636-18095,2018,"['Toei Animation', 'Fox International Productions', 'Shueisha', 'Fuji Television Network', 'Bandai Namco Entertainment', 'Toei Company', '20th Century Fox', '20th Century Fox Animation']","['Masako Nozawa', 'Aya Hisakawa', 'Ryou Horikawa', 'Toshio Furukawa', 'Takeshi Kusao', 'Ryusei Nakao', 'Koichi Yamadera', 'Masakazu Morita', 'Ryuuzaburou Ootomo', 'Katsuhisa Houki', 'Naoko Watanabe', 'Banjo Ginga', 'Shigeru Chiba', 'Tetsu Inada', 'Nana Mizuki', 'Tomokazu Sugita', 'Masami Kikuchi', 'Kimiko Saito', 'Yukiko Morishita', 'Takuya Kirimoto', 'Hisao Egawa', 'Atsuki Tani', 'Yohei Azakami', 'Takashi Matsuyama', 'Bin Shimada', 'Shin Aomori', 'Masaya Takatsuka', 'Yusuke Numata']",0,0,0,1,Q4,1229873.8654248703,153737702.65228313,0,0,0,1,0,1,0,10.39576458976356,18.67472651396891,"['space battle', 'transformation', 'resurrection', 'reboot', 'alien race', 'anime']","['space battle', 'transformation', 'resurrection', 'reboot', 'alien race', 'anime']",0,0,0,0,0,0,1,0,0,0,0,0
166428,How to Train Your Dragon: The Hidden World,As Hiccup fulfills his dream of creating a peaceful dragon utopia Toothless’ discovery of an untamed elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested both dragon and rider must make impossible decisions to save their kind.,91.531,DreamWorks Animation-Mad Hatter Entertainment,2019-01-03,129000000.0,524580592.0,104.0,Released,The friendship of a lifetime,7.8,5518.0,Jay Baruchel-America Ferrera-F. Murray Abraham-Cate Blanchett-Gerard Butler-Craig Ferguson-Jonah Hill-Christopher Mintz-Plasse-Kristen Wiig-Kit Harington-Justin Rupple-Robin Atkin Downes-Kieron Elliott-Julia Emelin-Gideon Emery-Ashley Jensen-AJ Kane-Ólafur Darri Ólafsson-James Sie-David Tennant,flying-based on novel or book-overpopulation-viking-sequel-dragon-love interest-based on children's book,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,82702-10191-638507-264170-36891-404368-897585-299537-399579-324857-260513-146058-572988-297802-424783-287947-419468-447404-299534-450465-5589,2019,"['DreamWorks Animation', 'Mad Hatter Entertainment']","['Jay Baruchel', 'America Ferrera', 'F. Murray Abraham', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson', 'Jonah Hill', 'Christopher Mintz', 'Plasse', 'Kristen Wiig', 'Kit Harington', 'Justin Rupple', 'Robin Atkin Downes', 'Kieron Elliott', 'Julia Emelin', 'Gideon Emery', 'Ashley Jensen', 'AJ Kane', 'Ólafur Darri Ólafsson', 'James Sie', 'David Tennant']",1,0,0,0,Q1,154032746.25224102,626376660.5921425,0,0,0,1,1,0,0,8.517794377901962,17.517215339204217,"['flying', 'based on novel or book', 'overpopulation', 'viking', 'sequel', 'dragon', 'love interest', ""based on children's book""]","['flying', 'based on novel or book', 'overpopulation', 'viking', 'sequel', 'dragon', 'love interest', 'based on childrens book']",0,0,1,0,0,0,0,0,0,0,0,0
573699,White Snake,One day a young woman named Blanca is saved by Xuan a snake catcher from a nearby village. She has lost her memory and together they go on a journey to discover her real identity developing deeper feelings for one another along the way. But as they learn more about her past they uncover a darker plot of supernatural forces vying for power with the fate of the world hanging in the balance.,31.17,Light Chaser Animation Studios-Beijing Joy Pictures-Tianjin Maoyan Weying Media-Zhejiang Hengdian Film Production-Beijing Jinyi Jiayi Film Distribution-Beijing Dadi Century-Warner Bros. Pictures,2019-01-11,11936735.0,61631776.0,99.0,Released,The legend begins,7.719,421.0,Zhang Zhe-Yang Tianxiang-Xiaoxi Tang-Liu Ziling-Zhang Yaohan-Zheng Xiaopu-Boheng Zhang-He Zhang-Cheng Ma-Cheng Yin-Chen Linsheng-Hui Long-Qiang Lin-Zhang Bin,assassin-china-emperor-love-dragon-poverty-adult animation-ancient-anime-cartoon snake,/yHhYPv4agAbNgCflZCEDxlCu8g8.jpg,/jIAyjJMrEIDjojxQDdZemDwqr82.jpg,795607-109048-548009-615453-45452-74982-52324-456187-151743-663558-351694-421742-628053-75948-575219-17808-170657-532753-612845-574037-538331,2019,"['Light Chaser Animation Studios', 'Beijing Joy Pictures', 'Tianjin Maoyan Weying Media', 'Zhejiang Hengdian Film Production', 'Beijing Jinyi Jiayi Film Distribution', 'Beijing Dadi Century', 'Warner Bros. Pictures']","['Zhang Zhe', 'Yang Tianxiang', 'Xiaoxi Tang', 'Liu Ziling', 'Zhang Yaohan', 'Zheng Xiaopu', 'Boheng Zhang', 'He Zhang', 'Cheng Ma', 'Cheng Yin', 'Chen Linsheng', 'Hui Long', 'Qiang Lin', 'Zhang Bin']",1,0,0,0,Q1,14253085.839808095,73591563.67196092,0,0,0,1,0,0,1,-9.787761380183778,25.0,"['assassin', 'china', 'emperor', 'love', 'dragon', 'poverty', 'adult animation', 'ancient', 'anime', 'cartoon snake']","['assassin', 'china', 'emperor', 'love', 'dragon', 'poverty', 'adult animation', 'ancient', 'anime', 'cartoon snake']",0,0,0,0,0,0,1,0,0,0,0,0
280217,The Lego Movie 2: The Second Part,It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space wrecking everything faster than they can rebuild.,27.269,Vertigo Entertainment-Animal Logic-Warner Animation Group-Lord Miller Productions-Rideback-LEGO,2019-02-06,99000000.0,192456290.0,106.0,Released,They come in pieces,6.7,1840.0,Chris Pratt-Elizabeth Banks-Will Arnett-Tiffany Haddish-Stephanie Beatriz-Alison Brie-Nick Offerman-Charlie Day-Maya Rudolph-Will Ferrell-Jadon Sand-Brooklynn Prince-Channing Tatum-Jonah Hill-Richard Ayoade-Ben Schwartz-Noel Fielding-Jason Momoa-Cobie Smulders-Ike Barinholtz-Ralph Fiennes-Will Forte-Jimmy O. Yang-Jorma Taccone-Bruce Willis-Gary Payton-Sheryl Swoopes-Todd Hansen-Doug Nicholas-Liam Knight-Emmett Mitchell-Sawyer D. Jones-Graham Miller-Cora Miller-Ollie Mitchell-Mike Mitchell-Christopher Miller-Margot Rubin-Emily Nordwind-Chris McKay-Trisha Gum-Ryan Halprin-Lauren White,based on toy-live action and animation-lego,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,/q3Z5ohNQzmvhSfj5LEyIhjxPiYB.jpg,137106-274862-589973-1011903-619918-324849-378858-602307-690369-431562-404368-368304-852721-678287-504997-400157-726664-513736-399579-752455-447404,2019,"['Vertigo Entertainment', 'Animal Logic', 'Warner Animation Group', 'Lord Miller Productions', 'Rideback', 'LEGO']","['Chris Pratt', 'Elizabeth Banks', 'Will Arnett', 'Tiffany Haddish', 'Stephanie Beatriz', 'Alison Brie', 'Nick Offerman', 'Charlie Day', 'Maya Rudolph', 'Will Ferrell', 'Jadon Sand', 'Brooklynn Prince', 'Channing Tatum', 'Jonah Hill', 'Richard Ayoade', 'Ben Schwartz', 'Noel Fielding', 'Jason Momoa', 'Cobie Smulders', 'Ike Barinholtz', 'Ralph Fiennes', 'Will Forte', 'Jimmy O. Yang', 'Jorma Taccone', 'Bruce Willis', 'Gary Payton', 'Sheryl Swoopes', 'Todd Hansen', 'Doug Nicholas', 'Liam Knight', 'Emmett Mitchell', 'Sawyer D. Jones', 'Graham Miller', 'Cora Miller', 'Ollie Mitchell', 'Mike Mitchell', 'Christopher Miller', 'Margot Rubin', 'Emily Nordwind', 'Chris McKay', 'Trisha Gum', 'Ryan Halprin', 'Lauren White']",1,0,0,0,Q1,118211177.35637102,229802875.05595124,0,1,0,0,1,0,0,12.668670104583173,14.723878027164547,"['based on toy', 'live action and animation', 'lego']","['based on toy', 'live action and animation', 'lego']",0,0,0,0,0,0,0,0,0,0,0,0
400157,Wonder Park,A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals the excitement never ends. But when trouble hits June and her misfit team of furry friends begin an unforgettable journey to save the park.,26.832,Paramount-Nickelodeon Movies-Ilion Animation Studios-Paramount Animation,2019-03-13,100000000.0,119559110.0,86.0,Released,Dream Bigger,6.5,590.0,Jennifer Garner-Matthew Broderick-John Oliver-Mila Kunis-Kenan Thompson-Ken Jeong-Norbert Leo Butz-Brianna Denski-Ken Hudson Campbell-Sofia Mali-Oev Michael Urbas-Kevin Chamberlin-Kate McGregor-Stewart-Kath Soucie-Lisa Foiles,animal-amusement park-wonder-imagination,/8KomINZhIuJeB4oB7k7tkq8tmE.jpg,/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg,619918-678287-726664-752455-280217-509730-454458-446894-412117-431580-560044-571891-499701-560050-370567-797394-458253-301528-413644-329996-876716,2019,"['Paramount', 'Nickelodeon Movies', 'Ilion Animation Studios', 'Paramount Animation']","['Jennifer Garner', 'Matthew Broderick', 'John Oliver', 'Mila Kunis', 'Kenan Thompson', 'Ken Jeong', 'Norbert Leo Butz', 'Brianna Denski', 'Ken Hudson Campbell', 'Sofia Mali', 'Oev Michael Urbas', 'Kevin Chamberlin', 'Kate McGregor', 'Stewart', 'Kath Soucie', 'Lisa Foiles']",1,0,0,0,Q1,119405229.65290001,142759829.86646333,0,0,1,0,1,0,0,8.099246801401224,2.268133198546018,"['animal', 'amusement park', 'wonder', 'imagination']","['animal', 'amusement park', 'wonder', 'imagination']",0,0,0,0,0,0,0,1,0,0,0,0
458253,Missing Link,The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is none of his small-minded high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.,21.589,Laika Entertainment-Annapurna Pictures,2019-04-04,100000000.0,26565710.0,95.0,Released,Meet Mr. Link,7.0,733.0,Hugh Jackman-Zoe Saldaña-Zach Galifianakis-Stephen Fry-Timothy Olyphant-Emma Thompson-Amrita Acharia-Matt Lucas-Ching Valdes-Aran-David Walliams-Humphrey Ker-Adam Godley-Neil Dickson-Ian Ruskin-Matthew Wolf-Darren Richardson-Alan Shearman-Jack Blessing-Richard Miro-Leila Birch-Jean Gilpin-Peter Lavin-Tom Muggeridge-Jimmy Hibbert-David Holt-Christopher Neame-Moira Quirk-Maebel Rayner-Alexander Rodriguez-Julian Stone-Nick Toren-Kirk Baily-David Berón-William Calvert-David Cowgill-Kerry Gutierrez-Bridget Hoffman-Scott Menville-Erin Myles-Juan Pacheco-Paul Pape-André Sogliuzzo-Scott Whyte-Phal Tong Lama-Yangchen Dolkar Gakyil-Tharlam Dolma Wolfe,himalaya mountain range-bigfoot-yeti-stop motion-cryptozoology-loch ness monster-shangri la-19th century-sasquatch,/gEkKHiiQRVUSX15Iwo8VFydXrtu.jpg,/ob4XnKBqAh1rg381hayebJx6EkE.jpg,456187-586940-574074-580600-491283-566213-508965-508439-400157-313297-560044-528888-565716-412117-528491-515001-431580-519010-287947-551332-506528,2019,"['Laika Entertainment', 'Annapurna Pictures']","['Hugh Jackman', 'Zoe Saldaña', 'Zach Galifianakis', 'Stephen Fry', 'Timothy Olyphant', 'Emma Thompson', 'Amrita Acharia', 'Matt Lucas', 'Ching Valdes', 'Aran', 'David Walliams', 'Humphrey Ker', 'Adam Godley', 'Neil Dickson', 'Ian Ruskin', 'Matthew Wolf', 'Darren Richardson', 'Alan Shearman', 'Jack Blessing', 'Richard Miro', 'Leila Birch', 'Jean Gilpin', 'Peter Lavin', 'Tom Muggeridge', 'Jimmy Hibbert', 'David Holt', 'Christopher Neame', 'Moira Quirk', 'Maebel Rayner', 'Alexander Rodriguez', 'Julian Stone', 'Nick Toren', 'Kirk Baily', 'David Berón', 'William Calvert', 'David Cowgill', 'Kerry Gutierrez', 'Bridget Hoffman', 'Scott Menville', 'Erin Myles', 'Juan Pacheco', 'Paul Pape', 'André Sogliuzzo', 'Scott Whyte', 'Phal Tong Lama', 'Yangchen Dolkar Gakyil', 'Tharlam Dolma Wolfe']",0,1,0,0,Q2,119405229.65290001,31720847.034423426,0,0,1,0,1,0,0,14.005104370775072,-5.964479006192605,"['himalaya mountain range', 'bigfoot', 'yeti', 'stop motion', 'cryptozoology', 'loch ness monster', 'shangri la', '19th century', 'sasquatch']","['himalaya mountain range', 'bigfoot', 'yeti', 'stop motion', 'cryptozoology', 'loch ness monster', 'shangri la', '19th century', 'sasquatch']",0,0,0,0,0,0,0,0,0,0,0,0
454458,UglyDolls,In the adorably different town of Uglyville weirdness is celebrated strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.,22.79,Reel FX Creative Studios-STX Entertainment-Alibaba Pictures Group-Original Force Animation-Huaxia Film Distribution,2019-05-01,45000000.0,32450241.0,87.0,Released,Things are about to get Ugly,6.7,377.0,Kelly Clarkson-Nick Jonas-Janelle Monáe-Blake Shelton-Leehom Wang-Pitbull-Wanda Sykes-Gabriel Iglesias-Emma Roberts-Bebe Rexha-Charli XCX-Lizzo-Ice-T-Laura Nicole Harrison-Jane Lynch-Kelly Asbury-Natalie Martinez-Stephen Zimpel-Enrique García Santos-Rob Riggle-Steven Schweickart-Afi Ekulona-Jacques Colimon-Poonam Basu-Keith Harrison-Laura Schein-Susana Raposo-Pete Gustin,,/p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg,/93gOZuHazBWulk7b47MCXWVTiqh.jpg,412117-400157-454640-447404-420817-301528-458156-420809-508439-420818-474350-399579-495764-466272-299537-354912-299534,2019,"['Reel FX Creative Studios', 'STX Entertainment', 'Alibaba Pictures Group', 'Original Force Animation', 'Huaxia Film Distribution']","['Kelly Clarkson', 'Nick Jonas', 'Janelle Monáe', 'Blake Shelton', 'Leehom Wang', 'Pitbull', 'Wanda Sykes', 'Gabriel Iglesias', 'Emma Roberts', 'Bebe Rexha', 'Charli XCX', 'Lizzo', 'Ice', 'T', 'Laura Nicole Harrison', 'Jane Lynch', 'Kelly Asbury', 'Natalie Martinez', 'Stephen Zimpel', 'Enrique García Santos', 'Rob Riggle', 'Steven Schweickart', 'Afi Ekulona', 'Jacques Colimon', 'Poonam Basu', 'Keith Harrison', 'Laura Schein', 'Susana Raposo', 'Pete Gustin']",0,1,0,0,Q2,53732353.34380501,38747284.78896952,0,0,0,1,1,0,0,8.152166260278277,15.865498794663782,[],[],0,0,0,0,0,0,0,0,0,0,0,0
412117,The Secret Life of Pets 2,Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside nervous Max has numerous run-ins with canine-intolerant cows hostile foxes and a scary turkey. Luckily for Max he soon catches a break when he meets Rooster a gruff farm dog who tries to cure the lovable pooch of his neuroses.,89.959,Universal Pictures-Illumination,2019-05-24,80000000.0,429434163.0,86.0,Released,They still have their secrets.,7.0,2951.0,Patton Oswalt-Kevin Hart-Eric Stonestreet-Jenny Slate-Tiffany Haddish-Lake Bell-Nick Kroll-Dana Carvey-Ellie Kemper-Harrison Ford-Chris Renaud-Bobby Moynihan-Hannibal Buress-Pete Holmes-Henry Lynch-Tara Strong-Sean Giambrone-Meredith Salenger-Michael Beattie-Kiely Renaud-Jessica DiCicco-Garth Jennings-David Acord-Jaime Camil-Antonio Raul Corbo-Brian T. Delaney-Terri Douglas-Sandra Echeverría-Kylie Hart-JP Karliak-John Kassir-Scott Menville-Scott Mosier-Laraine Newman-Capri Oliver-Arthur Ortiz-Lucian Perez-Maddix Robinson-Ashley Silverman-Fred Tatasciore-Cory Walls-Matthew Wood,new york city-friendship-villain-sequel-dog-talking animal-illumination,/s9xg4V5EDKiphgIksVJ9gewBM11.jpg,/UxGdlGzCx5R5FdY8BDM0FQkyKi.jpg,328111-454640-504608-449562-301528-479455-420817-373571-521029-366668-509730-447404-462883-429617-454458-49953-514999-440472-431580-445629,2019,"['Universal Pictures', 'Illumination']","['Patton Oswalt', 'Kevin Hart', 'Eric Stonestreet', 'Jenny Slate', 'Tiffany Haddish', 'Lake Bell', 'Nick Kroll', 'Dana Carvey', 'Ellie Kemper', 'Harrison Ford', 'Chris Renaud', 'Bobby Moynihan', 'Hannibal Buress', 'Pete Holmes', 'Henry Lynch', 'Tara Strong', 'Sean Giambrone', 'Meredith Salenger', 'Michael Beattie', 'Kiely Renaud', 'Jessica DiCicco', 'Garth Jennings', 'David Acord', 'Jaime Camil', 'Antonio Raul Corbo', 'Brian T. Delaney', 'Terri Douglas', 'Sandra Echeverría', 'Kylie Hart', 'JP Karliak', 'John Kassir', 'Scott Menville', 'Scott Mosier', 'Laraine Newman', 'Capri Oliver', 'Arthur Ortiz', 'Lucian Perez', 'Maddix Robinson', 'Ashley Silverman', 'Fred Tatasciore', 'Cory Walls', 'Matthew Wood']",0,1,0,0,Q2,95524183.72232,512766848.53815895,0,0,0,1,1,0,0,15.629365450067944,-3.280724738817017,"['new york city', 'friendship', 'villain', 'sequel', 'dog', 'talking animal', 'illumination']","['new york city', 'friendship', 'villain', 'sequel', 'dog', 'talking animal', 'illumination']",0,0,1,0,1,0,0,0,1,0,0,1
301528,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",109.033,Walt Disney Pictures-Pixar,2019-06-19,175000000.0,1073395000.0,100.0,Released,Get Ready to Hit the Road,7.51,9236.0,Tom Hanks-Tim Allen-Annie Potts-Tony Hale-Keegan-Michael Key-Madeleine McGraw-Christina Hendricks-Jordan Peele-Keanu Reeves-Ally Maki-Jay Hernandez-Lori Alan-Joan Cusack-Bonnie Hunt-Kristen Schaal-Emily Davis-Wallace Shawn-John Ratzenberger-Blake Clark-June Squibb-Carl Weathers-Lila Sage Bromley-Don Rickles-Jeff Garlin-Maliah Bargas-Good-Jack McGraw-Juliana Hansen-Estelle Harris-Laurie Metcalf-Steve Purcell-Mel Brooks-Alan Oppenheimer-Carol Burnett-Betty White-Carl Reiner-Bill Hader-Patricia Arquette-Timothy Dalton-Flea-Melissa Villaseñor-Jeff Pidgeon-John Morris,friendship-cartoon-rescue mission-sequel-buddy-cowboy-duringcreditsstinger-toy comes to life,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,863-10193-1028506-862-429617-420818-260513-221518-585-475557-2062-404368-260514-49013-330457-920-508439-62211-12-354912-299534,2019,"['Walt Disney Pictures', 'Pixar']","['Tom Hanks', 'Tim Allen', 'Annie Potts', 'Tony Hale', 'Keegan', 'Michael Key', 'Madeleine McGraw', 'Christina Hendricks', 'Jordan Peele', 'Keanu Reeves', 'Ally Maki', 'Jay Hernandez', 'Lori Alan', 'Joan Cusack', 'Bonnie Hunt', 'Kristen Schaal', 'Emily Davis', 'Wallace Shawn', 'John Ratzenberger', 'Blake Clark', 'June Squibb', 'Carl Weathers', 'Lila Sage Bromley', 'Don Rickles', 'Jeff Garlin', 'Maliah Bargas', 'Good', 'Jack McGraw', 'Juliana Hansen', 'Estelle Harris', 'Laurie Metcalf', 'Steve Purcell', 'Mel Brooks', 'Alan Oppenheimer', 'Carol Burnett', 'Betty White', 'Carl Reiner', 'Bill Hader', 'Patricia Arquette', 'Timothy Dalton', 'Flea', 'Melissa Villaseñor', 'Jeff Pidgeon', 'John Morris']",0,1,0,0,Q2,208959151.89257503,1281689764.832746,0,0,1,0,1,0,0,4.135848969478274,14.47946520092193,"['friendship', 'cartoon', 'rescue mission', 'sequel', 'buddy', 'cowboy', 'duringcreditsstinger', 'toy comes to life']","['friendship', 'cartoon', 'rescue mission', 'sequel', 'buddy', 'cowboy', 'duringcreditsstinger', 'toy comes to life']",1,0,1,0,1,1,0,0,0,0,0,0
615453,Ne Zha,The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero but instead he becomes a devil incarnate because the Spirit Seed and a Demon Pill are switched.,23.317,Beijing Enlight Pictures-Horgos Coloroom Pictures-October Media-Chengdu Coco Cartoon,2019-07-26,20000000.0,742500000.0,110.0,Released,,7.925,318.0,Lü Yanting-Joseph-Han Mo-Chen Hao-Lü Qi-Yang Wei-Zhang Jiaming-He Yuxiang-Ren Junpeng-Yu Chen-Liu Linzhu-Da Hai-Xingliner-Li Nan-Tao Yuan,based on novel or book-swordplay-magic-dragon-demon-16th century-donghua-feng shen yanyi-nezha character-nezha-3d computer animation,/vhnxaQel1CwfcwLtCkTNpSdjte1.jpg,/eGK2JJO1ZeoabWThHmC9IjUTmfP.jpg,635389-351694-532753-663558-573699-19067-612845-10753-535167-575813-455714-928344-360814-568160-10376-899112-637-43949-389-431693-20453,2019,"['Beijing Enlight Pictures', 'Horgos Coloroom Pictures', 'October Media', 'Chengdu Coco Cartoon']","['Lü Yanting', 'Joseph', 'Han Mo', 'Chen Hao', 'Lü Qi', 'Yang Wei', 'Zhang Jiaming', 'He Yuxiang', 'Ren Junpeng', 'Yu Chen', 'Liu Linzhu', 'Da Hai', 'Xingliner', 'Li Nan', 'Tao Yuan']",0,0,1,0,Q3,23881045.93058,886583830.1727825,0,0,0,1,0,0,1,25.00165622056288,25.0,"['based on novel or book', 'swordplay', 'magic', 'dragon', 'demon', '16th century', 'donghua', 'feng shen yanyi', 'nezha character', 'nezha', '3d computer animation']","['based on novel or book', 'swordplay', 'magic', 'dragon', 'demon', '16th century', 'donghua', 'feng shen yanyi', 'nezha character', 'nezha', '3d computer animation']",0,0,0,0,0,0,0,0,0,0,0,0
